variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A,fdr
pw.1455.tgs,pw.1114,270.033523566613,630.919977873622,251.853510146897,4919.60670271406,0.999892482467448,0.54257145206777,0.00408420798550627,9.32109670419346,2.9150263659258,3.19760288042304,269.354052551291,772.34640430453,36,29,9,591,665,196.923558459527,358.955294376184,428.543290292453,888.532047535982,,1734.56785452147,2006.83324901258,9763.37677825216,0.00676690413425752
pw.1455.tgs,pw.185,241.610030050977,688.209342378024,1481.68612810444,3249.75387021297,0.715815771857885,0.816257037592816,0.000328056466519741,10.7376867676157,2.74618417925781,3.91003882722742,269.35405255219,767.246223319009,35,25,10,595,665,171.696136653254,327.735553794822,462.444118702958,973.885904320061,250.575617924723,3607.10173849067,36.8580100243007,8522.28863472646,0.00116310929038817
pw.1455.tgs,pw.1716,261.604769879199,630.899768857352,565.869716368395,4187.42039676561,0.955015316693407,0.454306395641185,0.00318313645679807,9.67998957840324,2.94880125305101,3.28268633512948,269.354052551495,744.498289788741,36,28,9,592,665,189.054141187131,350.077882409973,426.799915945338,890.449913172519,,2091.41514081585,1336.51133004165,8957.04932059357,0.00551743652511666
pw.1455.tgs,pw.3365,199.873655035363,750.583254848541,2065.53567543032,131.03748333374,0.55929451801102,0.987534500110431,0.000141500197608163,14.116654630982,4.28540223552656,3.29412593150605,269.354052550838,733.63775221147,32,42,13,578,665,138.360714481789,277.375264920354,568.319254205283,968.060052656008,1082.92318581551,3607.19010034766,,3648.59153858632,0.000682701984336292
pw.1455.tgs,pw.195,251.648795049942,681.364533912935,959.670342157178,1932.93535729472,0.842497124776373,0.924368171552879,0.0380342540331202,7.50941963550634,2.74234716189256,2.7383183791814,269.354052551328,723.803655314057,38,27,7,593,665,180.818658137253,338.56750924755,462.369783753698,958.11285271111,56.4430382205964,2569.00572643692,,5987.81672574856,0.0405467673974949
pw.1455.tgs,pw.3059,250.583683073228,620.822405559118,868.917950765554,3481.57002805768,0.913018160322342,0.762177886795031,0.000658528861868533,11.5705895097484,3.46154786607236,3.34260566585113,269.354052551693,710.188543117839,34,33,11,587,665,178.811621210258,338.557123325951,435.934268492379,850.182853614384,,2405.15638166832,874.561753454455,7716.3228606678,0.00173141296266558
pw.1455.tgs,pw.1551,272.54090841548,566.140317588485,187.116089124269,5045.23251734506,0.998320012544121,0.59936255355765,0.000245512945523212,13.1402841585288,4.14517837089655,3.17001657896973,269.354052552094,708.277466431664,32,40,13,580,665,198.582766083983,362.482454354263,408.395800148274,760.018526254836,,1391.44686293421,2472.55370673298,9233.48407064156,0.000994357342142041
pw.1320,pw.167,997.157580086795,819.823571867528,2153.62344924551,5419.96428689921,0.9947387042845,0.907669615507035,0.00577684727687329,8.04050428322931,2.35104025749207,3.41997728775872,1025.11435265971,950.07171353617,33,29,8,595,665,709.787430006435,1350.85722701613,558.175679341618,1151.5390333895,,9013.42166644192,1527.9392577387,11991.4617052419,0.00895220041581689
pw.1320,pw.3070,1048.45892088006,673.997366787184,0.001,9078.04756553661,0.904520749858952,0.304193166184835,0.000279615903132002,10.5733152657975,2.48411965059464,4.25636311973396,1025.11435266412,878.780039463391,32,27,9,597,665,759.341096809536,1403.08007027364,450.643990374738,961.236654209294,,6553.03861305125,4233.65969098357,17213.1753113855,0.0010564485287228
pw.1320,pw.1563,1063.12315468449,691.698002889636,0.001,5985.31297876881,0.917586673161187,0.607524856499394,0.00271552669942843,10.4659156183632,3.41978883893709,3.06039820330431,1025.11435266058,838.722259316048,31,41,10,583,665,769.938541334411,1422.75376094308,500.935907125528,925.705196966625,,4616.51302598086,2908.1693843896,11048.9874681029,0.00486922028863029
pw.1320,pw.2642,1048.16533591988,642.30767136387,0.001,7823.3893971675,0.980135251579087,0.720843482984769,0.000624107919812225,9.75352804954096,2.4535790068349,3.97522477261611,1025.11435265705,835.34169110138,32,27,9,597,665,759.13037769306,1402.68242763522,429.454012866974,916.046802622355,,7321.59654603955,3652.20044889634,14808.966022851,0.00168833818770012
pw.1320,pw.1866,843.492990376651,842.032727085448,8588.93918245485,0.001,0.672094326733305,0.928125188364261,0.00323753455655641,9.05173971982818,2.51501128179125,3.5990851354676,1025.11435266062,820.115294487783,33,29,8,595,665,587.41697881396,1165.00582578981,598.986905025699,1143.36938951051,3814.86631348331,16803.8084104286,,5042.48985799163,0.00559101908659926
pw.1320,pw.735,1064.87025258251,671.132655121662,0.001,6318.398697701,0.925397722538305,0.489735882184797,0.000819125703000431,12.0457998223894,3.81198273294437,3.15998278750997,1025.11435264705,816.069090537065,30,45,11,579,665,771.20653876609,1425.09183584059,493.591273188195,886.913388331078,,4595.4153443737,3169.03826783007,11453.6456642003,0.00212972682780112
pw.1320,pw.686,1040.20293873965,721.771853477427,604.412234003105,4668.61751057104,0.995754392223004,0.596135058629613,0.0214491609275497,8.59368747685531,3.14416967905203,2.73321364750465,1025.11435265812,833.917088133542,33,38,8,586,665,747.96837888363,1398.8434145693,516.007313748793,976.039336964769,,5477.97482948321,1854.72282565658,9465.38716253703,0.0249087030126384
pw.1320,pw.1211,1061.98773558945,662.534700798909,110.072821304364,5694.24348137336,0.991512926495785,0.701680507862392,0.00152955153741778,11.7741391122491,3.92750534660832,2.99786711236863,1025.11435264741,795.588431405205,30,47,11,577,665,767.915799745518,1422.69119116107,490.65744050623,870.576084163978,,4846.22764326658,2821.55492108099,10379.4140406463,0.00340818815771161
pw.1320,pw.444,1050.00869285303,619.088223209861,0.001,6933.64719334838,0.931330505576837,0.768368768414269,0.000978736803232732,9.79872462133263,2.58264072756159,3.79407190352184,1025.1143526637,785.018880601865,32,30,9,594,665,760.463537740236,1405.16223803669,423.112673183206,867.863595560129,,6456.12266025576,3242.85318036359,13085.9695487252,0.00239816138174303
pw.1320,pw.1622,741.491056617091,793.835928622915,12297.3832938969,0.001,0.678373617129067,0.926581820448981,4.09139845536186e-06,13.1248201969843,2.73182675441995,4.80441161788501,1025.11435265063,775.994889441052,29,30,12,594,665,503.285745524234,1045.13592360982,577.279345427102,1058.80228450338,6359.74793325015,21823.439182425,,5349.61114025029,5.31881799197042e-05
pw.1320,pw.1114,1054.08938531483,646.926814779188,0.001,5087.07329396901,0.915078395488863,0.522344463161105,0.021910210430988,7.62577031716031,2.56477991442329,2.97326498631561,1025.11435264959,772.346404307309,34,31,7,593,665,763.404654631111,1410.63658731452,445.048349743736,902.249898550549,,5254.92386011848,2134.77364489521,10258.7065878075,0.0253700373365487
pw.1320,pw.1716,1053.18421292048,598.610773297068,0.001,5896.76952317886,0.884587566520214,0.375838066275953,0.0039958172901578,8.81124901845151,2.57378555355369,3.42345888385518,1025.11435264452,744.498289788754,33,29,8,595,665,762.753172893831,1409.42678465123,406.282353369116,843.807579708754,,5384.68839240104,2619.85003817245,11522.589936918,0.00670266126090986
pw.1320,pw.3365,1063.21172341758,586.033146414005,0.001,6620.65819877178,0.937756113189773,0.342412472459324,0.00010185307531464,13.2236833580806,3.7320728766568,3.54325432410271,1025.11435264443,733.637752211002,29,43,12,581,665,770.038245283411,1422.91946830444,427.8150290294,779.192343096175,,4954.50615112739,3410.22884678784,11820.6840266214,0.000530827544763483
pw.1320,pw.195,1047.76595607238,544.378420709048,0.001,7580.33876821804,0.962563938501795,0.334146273092172,0.000265087030338934,10.2049324639534,2.37493530488685,4.29693071763045,1025.11435264505,723.803655316549,32,25,9,599,665,758.849213774065,1402.162660663,357.872591079634,786.610188766435,,7283.86436807237,3516.38593868076,14495.2416051713,0.00103383941832184
pw.1320,pw.3059,1055.82089057778,545.226403476323,0.001,6930.44553881415,0.89616361183631,0.362065260937866,8.93610576036459e-05,11.8571313408677,3.02880440701418,3.91478938468548,1025.1143526552,710.188543122339,30,33,11,591,665,764.661077386461,1412.95922572624,379.683518387624,753.095704261201,,5489.06275418818,3468.96974370075,12605.1804279517,0.000492011470100074
pw.1320,pw.1551,1065.20681891687,560.225712442901,0.001,6355.35689824593,0.904377388850306,0.237575149363956,0.000102360484151086,12.8913698315263,3.63757047374378,3.54395053637504,1025.11435265911,708.277466431802,29,41,12,583,665,771.447496468559,1425.54582987805,405.708883686494,749.784004536593,,4606.67799907771,3266.46780449819,11383.1620286939,0.000530827544763483
pw.167,pw.3070,975.763680461204,750.541820213911,0.001,5697.68020047312,0.926188214101986,0.602164085129546,0.0419396216005528,6.11852620503397,2.07982557733404,2.94184583155133,950.071713540249,878.780039454357,31,30,6,598,665,694.119169367676,1324.95087215621,512.958132295411,1052.17624477926,,5320.16571428552,2210.88187103722,12069.2299311126,0.0436172064645749
pw.167,pw.1121,777.964366940036,846.737819957899,8069.97471261987,1716.42159576927,0.65235901369157,0.992382213439637,0.000347273230502423,9.12363368534901,2.07949192981354,4.38743404316413,950.07171353915,866.505129196106,28,27,9,601,665,525.139672652509,1100.52969128006,588.756309542383,1168.25984257047,2994.30182335543,16598.5410539987,,8590.45562849831,0.00119678382801201
pw.167,pw.1563,718.636027880529,859.585955081528,6854.89080245498,0.001,0.760402473900653,0.941409689426689,0.00176847957458494,9.70434852493062,2.94674898976449,3.29323894184357,950.071713526068,838.722259305887,27,41,10,587,665,480.485470521779,1024.91815916596,644.640461518727,1117.76485585426,3362.181743413,12448.7290608799,,4370.29537778939,0.00372814613020609
pw.167,pw.2642,974.229765108439,690.510299666712,0.001,6077.03278943885,0.956025840742163,0.937596954868123,0.0144199636561528,6.83095477317245,2.09765875221531,3.25646617494784,950.071713535053,835.341691106933,30,29,7,599,665,693.028760439479,1322.86621218933,468.670126202717,973.311064865269,,6046.41714683928,2539.36739813429,12357.4331680044,0.0181412445996761
pw.167,pw.735,988.973938534708,685.838396957795,0.001,5880.28793476019,0.963928127435671,0.766692341051692,0.00310576319494039,9.81730471405595,3.23501506992689,3.03470138526366,950.071713533447,816.069090536714,27,46,10,582,665,703.501147373272,1342.92108091307,506.183570512543,903.731041557065,,4464.8009710398,2833.45796451422,11015.7245743274,0.00544380964506406
pw.167,pw.686,757.863995628481,844.583654307249,6315.42162516487,413.238846627063,0.780266991898444,0.997901822880741,0.00434489525600359,8.65995076649978,2.68367333377072,3.22690196959704,950.071713533072,833.917088134057,28,37,9,591,665,510.748786266023,1074.09894997754,620.677145011865,1116.21033071208,2776.05876097562,12132.1012861754,,5185.05720830869,0.00710982860073315
pw.167,pw.185,936.192333786922,661.521955513337,1505.32126905772,4647.80375412586,0.997205418219159,0.807010411012291,0.012485881101421,6.89453743746921,2.05587391442464,3.35357990054498,950.071713532633,767.246223315782,30,28,7,600,665,656.394768164935,1283.81107926782,446.510218200955,935.908759615314,,8002.44557688118,1366.85323520512,10475.7312948609,0.016322087724824
pw.167,pw.3365,911.304377245955,637.857489264814,1937.31901225459,4743.62678633155,0.992502814047725,0.843644140672444,0.000502169805436506,10.9355364698109,3.16961413180958,3.45011601256573,950.071713538039,733.63775221893,26,44,11,584,665,629.67877130035,1262.1923070888,468.458057967291,843.411193718706,,7118.96163484243,1744.21183929529,9762.42718950205,0.00149765611392061
pw.167,pw.1551,986.197250149784,531.541514900565,0.001,8122.90771843355,0.967184669529679,0.557702925614592,2.19039134867564e-06,13.2780587972648,3.10501475981357,4.27632711094168,950.071713532459,708.277466439452,23,39,14,589,665,701.502129736738,1339.09424639764,381.631970773244,716.398936937655,,5285.89315461436,4289.17293958998,14585.8790868683,3.72890203413913e-05
pw.3070,pw.1121,724.820126422217,888.997557033354,6881.72634215923,0.001,0.611864720213581,0.929242275321838,0.00920180272730459,7.35369556721402,2.14903813263032,3.42185438943954,878.780039464628,866.505129200355,29,29,7,600,665,491.952154730192,1021.64260646401,629.256333445223,1211.99475323108,2878.51565385035,13968.2699475226,,5386.21163573816,0.0126660108128781
pw.3070,pw.1563,580.431867830759,856.02045825744,8951.40204219501,0.001,0.735016732653231,0.941509861475795,5.92858556100267e-06,13.0452939000883,3.08343165796357,4.23077121440207,878.780039457213,838.722259309361,23,38,13,591,665,374.359671861084,851.156388959619,641.981237934807,1113.12479856773,4756.69547735822,15583.1872145439,,5292.83366543431,7.1143026732032e-05
pw.3070,pw.2642,571.437797286142,852.965482146661,15770.3993358523,0.001,0.17852021891685,0.88446437376139,1.42640067673769e-08,14.1151578777106,2.24996731311203,6.27349463943421,878.780039454294,835.34169110529,23,23,13,606,665,368.553400402377,837.894715836832,603.763151252061,1162.87610945268,8188.2313029763,28548.1346514761,,6424.56261642361,1.6688887917831e-06
pw.3070,pw.1866,672.155010194254,841.327779126445,10457.3905839271,0.001,0.10823563119035,0.778781733186991,9.15069628047781e-05,10.8957081279806,2.30865106737596,4.719512741423,878.780039462963,820.115294491722,27,28,9,601,665,449.412476325523,958.60807304664,598.479436074246,1142.42334261233,4844.54187451187,20074.8115633665,,4223.19028503393,0.000497968123170188
pw.3070,pw.735,581.014757713395,832.645572611683,8676.34829020682,0.001,0.371506293804974,0.90558654393779,7.27336170736968e-06,14.2988671404259,3.48053849108298,4.1082341646441,878.780039460566,816.069090545375,23,43,13,586,665,374.715498244902,851.95436461871,633.073601453097,1070.37046005519,4625.73146743481,15003.1278413341,,4605.4957133459,8.10460304535479e-05
pw.3070,pw.686,724.207640964617,803.503387522677,5198.66750063274,2054.98533661364,0.74545129364453,0.973170706909652,0.000885572281451242,10.0560066122497,2.86415727969813,3.51098268364283,878.78003945403,833.917088133451,26,36,10,593,665,482.646742203466,1033.74672923725,581.868143415528,1073.29396091206,1707.36059554726,10909.7007090404,,7411.79027902402,0.00221629854395284
pw.3070,pw.1211,673.748558106335,789.838217234243,5983.72928875111,1080.99136419816,0.442215566677498,0.997003303034897,0.000404234921695367,12.5190925478665,3.60949151603963,3.46838120888633,878.780039459666,795.588431397088,25,47,11,582,665,443.658339378273,971.617329429983,598.611821105511,1017.10523917547,2614.1466017649,11322.2299874694,,5627.53952886563,0.00127906316314006
pw.3070,pw.444,698.57141912961,803.171438117918,8247.59367101303,0.001,0.433259335501896,0.958724289751165,0.00147299857221791,9.23609008021422,2.34199541401533,3.94368410157518,878.780039455481,785.018880601409,28,31,8,598,665,470.69824850331,990.299506127803,576.703904850291,1082.38456966156,3653.94895020043,16199.5060770315,,5388.93572853192,0.00333025764153614
pw.3070,pw.1622,572.514009585692,790.4799272305,14464.993374838,0.001,0.204045941851589,0.907331149426949,2.91643219685788e-08,14.8475405282062,2.45955024646284,6.03668924819039,878.780039459288,775.994889438377,23,29,13,600,665,369.243086647275,839.459554418541,574.840592308519,1054.31067631265,7621.67505060796,25515.5142742411,,6136.21301589136,2.72978053625898e-06
pw.3070,pw.1114,784.737958684408,699.302759548211,4479.92141487692,3812.10213627691,0.834402916712688,0.845139685015494,0.000572005302130007,9.69208486699925,2.36794361610005,4.09303870290709,878.780039451747,772.346404306156,27,29,9,600,665,531.830879426627,1103.56031251399,481.252242061632,971.85717017785,305.011489344955,11625.2774868379,128.580949379122,10097.619215019,0.00162241503876875
pw.3070,pw.185,724.991940518667,788.147693246072,6789.99212945143,0.001,0.559356456777682,0.923795585904169,0.0103832734450019,7.31251451934424,2.17083466585253,3.36852669361278,878.780039457475,767.246223319118,29,28,7,601,665,492.073844276897,1021.91482631719,554.969563876149,1079.02747111277,2818.00216932863,13989.3743518012,,4572.85324087401,0.0141672652252504
pw.3070,pw.2062,725.709725919394,771.571645107988,6518.24315118763,0.001,0.311167930959649,0.852960557248033,0.0109362446571825,8.01181615514729,2.470072399968,3.24355519103451,878.780039451837,749.766282128019,29,31,7,598,665,492.565111396432,1022.91649767334,551.455782195112,1043.73014254263,2726.50780760964,13226.1111826248,,3727.01476327441,0.0146652220617805
pw.3070,pw.3365,632.773007009763,750.405045059599,7055.27230315411,0.001,0.432965652266197,0.905643711138194,0.000336903113328989,11.9133592113621,3.41220803927622,3.49139298490403,878.780039461324,733.637752215518,25,44,11,585,665,415.98396131982,914.349284794187,569.058090531959,966.769793716237,3564.4852235029,12627.0943139359,,3725.3674545744,0.00117664669431319
pw.3070,pw.195,698.682440425633,743.402365849739,8227.26219915242,0.001,0.373010332322871,0.93319323684579,0.00150320548235944,8.58314959559261,2.1964674212967,3.90770630712359,878.780039445817,723.803655306678,28,26,8,603,665,470.769274646249,990.468454520014,520.620500673647,1022.22201238044,3629.49055565555,16302.74831387,,4729.96888189439,0.00338221233530874
pw.3070,pw.3059,705.653486473152,728.720715181525,5875.13121538921,0.001,0.727842085990595,0.958571687491928,0.0115989867037119,8.30567982954463,2.77993699749181,2.98772232501614,878.780039458046,710.188543125789,28,36,8,593,665,475.45670905071,1000.37539249576,533.976993182736,965.944316861689,2615.88211179308,11440.3577123915,,3861.69304767338,0.0154196363477617
pw.3070,pw.1551,588.948811220297,719.694490304665,7992.87274257304,165.898890615814,0.736785196417482,0.995051969159269,1.5377820802276e-05,13.0253348016608,3.32481812965137,3.91760821005467,878.780039457659,708.277466432025,23,40,13,589,665,379.836518718259,863.54454731862,541.950300697967,932.468720579864,4200.4240774437,13913.0746250614,,4698.15586592035,0.000140999742454331
pw.1121,pw.1563,684.702238803484,851.917017234176,5430.39857535917,295.754242734413,0.859933534382403,0.997410631048293,0.00696684350561462,9.01485351320109,2.9951400605153,3.00982703014233,866.505129187142,838.722259311082,27,42,9,587,665,457.842493794166,976.393013241466,637.166352581055,1109.88431594077,2430.96594891044,10343.4423582101,,4833.8229462587,0.0103050514499949
pw.1121,pw.2642,853.350554539243,747.316487312049,1387.73432709766,4195.39855538265,0.995593697854714,0.82518206481952,0.0445985202324091,6.41329021110437,2.16612469539967,2.96072069383848,866.505129197547,835.34169110726,30,30,6,599,665,595.19948157431,1175.18877819013,511.724219361785,1045.45042013897,,7053.21839342198,945.806580097161,10104.0290189821,0.0458727636676208
pw.1121,pw.1866,739.113601542425,841.531491307055,5905.13933988609,0.001,0.544804266647917,0.914109686823083,0.0331823789831108,6.80090845489431,2.20122959859694,3.0895952240644,866.505129191658,820.115294482638,30,31,6,598,665,505.147828105983,1036.1436612447,598.631335644447,1142.68915301709,2293.11552293463,12492.6794293234,,4683.03121837749,0.0364538811363752
pw.1121,pw.735,829.375033362764,759.32724561283,1745.81945897766,3072.93377986716,0.982037859040715,0.885261219308609,0.0359933612995809,8.47327231211991,3.32892482738341,2.54534804824056,866.505129197004,816.069090542844,28,48,8,581,665,570.332819343606,1153.89145442704,565.867276575502,991.942006250255,,5789.11602775501,578.107783956783,7360.27221928031,0.0389027554000089
pw.1121,pw.1211,601.198500867965,812.481116685514,6876.45875171374,0.001,0.932710593454724,0.986185633101772,0.000170885048876075,12.2069898387496,3.45166215552075,3.53655406837113,866.505129188702,795.58843140121,24,46,12,583,665,391.579078339758,874.912818234987,620.815169983495,1040.09689836441,3593.41139113592,11984.9404114183,,4506.30497314026,0.000791823790831714
pw.1121,pw.185,858.230500092551,632.014159691924,1227.00186992418,6108.2573525797,0.998226102480121,0.630340565657644,0.00171679535798408,8.28028958931744,2.09165609192269,3.95872420006965,866.505129199428,767.24622331804,28,27,8,602,665,599.700059620201,1180.17093089311,423.041711030348,900.239146671157,,7782.83962102242,2239.07889955482,12789.3594122014,0.00368089988135378
pw.1121,pw.3365,898.911930696231,644.047053531677,95.2875678738111,4148.16623543695,0.988750598488828,0.770798837870694,0.0341048223266732,8.25028249418805,3.27594332133171,2.51844482182134,866.505129190752,733.637752208612,28,47,8,582,665,635.131118343623,1226.95618760703,476.960482050503,846.279175875437,,3987.09132066973,1799.95413898025,8218.2978460158,0.0371187368578676
pw.1121,pw.195,887.498183637253,565.63281637221,2.68201819706579,7032.93097599541,0.990326457607233,0.44280383392708,0.00119584771556458,8.48401767122111,2.09244638635416,4.05459261778435,866.505129193241,723.80365531278,28,26,8,603,665,628.183765601626,1209.96850128103,375.096201696972,811.857058283906,,6390.67115598293,3101.6873330933,13915.8208719803,0.00279828365442112
pw.1121,pw.3059,847.063597233535,644.322082930498,1439.41471887573,3149.22101450321,0.996799088736798,0.924615316573035,0.0416180406718522,7.1484357914124,2.65069836664463,2.69681223686768,866.505129196036,710.188543117781,29,37,7,592,665,587.799649503422,1170.68537925659,459.350753332369,872.925283416024,,6192.95412011704,730.783216949697,7426.98784510402,0.0433791604330219
pw.1121,pw.1551,860.165726457027,610.398121548765,1031.69386155899,4596.76253353667,0.999112439624931,0.537163116682078,0.00201943634442146,10.1566672778935,3.21462247062068,3.1595210232984,866.50512920817,708.27746643135,26,43,10,586,665,597.64518295845,1187.30701687722,445.980881255792,810.802522244511,,5312.21165284475,1863.26388325432,9202.22268476119,0.00405755310104912
pw.1563,pw.2642,748.09644305205,780.468073746792,4684.49665826058,2339.54166867908,0.695943170180996,0.937146193114311,0.00105169087488303,10.6429070022936,3.08103388093483,3.45432975214943,838.72225931394,835.341691107398,41,26,10,588,665,544.165763900107,996.557633217696,532.675972943316,1091.22413725675,1286.09644577834,10364.9147496033,,7143.86035135727,0.00255021414220341
pw.1563,pw.1866,688.34800036587,852.109878722523,7268.29312906217,0.001,0.215103266625045,0.812507323539042,0.000592786599434727,11.1814159528888,3.15958935797695,3.53888264772739,838.722259311736,820.11529449114,41,27,10,587,665,498.514660107182,921.209035909841,606.13537332762,1157.09139251403,3505.31833826467,13595.1935162903,,3456.22940537753,0.00166122232655959
pw.1563,pw.735,870.544696774619,617.171257342524,0.001,6193.28626802376,0.978768308954586,0.824315764885436,6.87643375273866e-05,14.9543877675283,4.7910463332044,3.12131979686499,838.722259311848,816.06909053475,36,41,15,573,665,652.846486094288,1132.05119723548,446.949062164226,825.992728967132,,3470.55183264405,3427.86052411608,10490.5024529451,0.000417944285231389
pw.1563,pw.686,805.267582329099,747.341604750216,1757.44361250814,2954.43878562192,0.958597798669465,0.79229445313984,0.0173233080760785,9.82906286237684,3.95144119253669,2.48746277204923,838.722259314445,833.917088128135,41,36,10,578,665,591.477923570241,1063.52498256036,532.050725187769,1012.74181413099,,5216.10393778456,733.999312970346,6543.48305666444,0.0210033890663335
pw.1563,pw.1211,688.029553525458,760.267124515214,4509.26455933762,1834.07873867734,0.674486138007678,0.964908496779731,7.25129527194986e-05,15.5162384673113,4.91891015830762,3.15440574597722,838.722259315176,795.588431405503,36,43,15,571,665,489.529257945129,932.773981878225,568.731032676942,988.743875243133,1893.06860969188,8471.92595151936,,5387.68137670673,0.000435077716316992
pw.1563,pw.444,690.485254847887,813.054946319235,6412.09354098998,0.001,0.738366773033317,0.946199388022576,0.00178736939206113,10.4412810113308,3.2348471501569,3.22775096524247,838.722259307104,785.018880602545,41,29,10,585,665,500.056988974546,924.082166680508,583.784451081085,1095.74070665658,3100.6976587066,11936.2387790514,,3909.59733358389,0.00375107119051394
pw.1563,pw.1622,690.810816422402,803.079333265522,6243.93696790945,0.001,0.571087905408711,0.927378387766615,0.00198577112944664,10.8188554898882,3.4046042595896,3.17771308057765,838.722259312812,775.994889434667,41,32,10,582,665,500.316676183822,924.549416588137,583.971538021846,1071.1311776482,3034.84580796915,11518.2088283707,,3654.13599569689,0.00405755310104912
pw.1563,pw.1114,831.41246569658,581.345434775153,1150.58580217712,5870.6892429841,0.997605547707802,0.455833508984526,8.20680646036428e-05,12.1159401915193,3.22183158145601,3.76057527688764,838.722259310333,772.346404306205,39,26,12,588,665,617.027417796551,1089.19336767936,386.092715369478,832.887495583412,,6083.13745794995,2698.42881834189,10868.2314579922,0.000472406771018009
pw.1563,pw.185,792.798866784165,705.837260792954,2572.4711861998,2255.03237965913,0.964663781561989,0.964447741091827,0.0288040916638163,7.93306385031984,2.99160227622465,2.65177758198902,838.722259304757,767.246223316056,43,27,8,587,665,582.69418867302,1047.07626923395,478.077671721659,993.852687236677,,7138.68674030514,,6128.74962548943,0.031943874167455
pw.1563,pw.1716,862.316318192943,585.688308340742,13.2077167578876,4491.21939648301,0.981194412109454,0.603168076843668,0.0120080559574957,8.89396420835038,3.24341889641634,2.74215711642346,838.72225930943,744.498289786948,42,28,9,586,665,646.580968965714,1121.42020097855,394.571765517712,830.284943888611,,3900.84013133964,2097.83469406405,8458.90259422159,0.0158303385580507
pw.1563,pw.3365,871.52922175169,566.386186092238,0.001,5052.50805158937,0.877511423859263,0.893490352494406,0.000354161206151833,13.5775345389856,4.66989789885283,2.90745854257776,838.722259306816,733.637752214661,37,41,14,573,665,653.594184323297,1133.38263785202,410.140804684633,758.012793917748,,3027.13067887705,2740.54649260641,8681.12328733237,0.00120150249441463
pw.1563,pw.195,778.526812713556,611.168602789228,3379.19450124528,3566.09745136206,0.90374060418805,0.821766915323124,0.000276044337548098,10.8493005163464,2.99265876629469,3.62530490897874,838.722259313753,723.803655313183,40,23,11,591,665,568.984480359409,1032.17242969364,400.619268692441,881.525944507875,7.02956514118034,8977.54333273137,752.46724943927,8117.25983263236,0.0010564485287228
pw.1563,pw.3059,803.814651129882,593.688633187214,1958.84884629658,3789.39095933022,0.968470932713239,0.713550795538455,0.000516782134404422,12.1505806838838,3.80817884220228,3.19065390239318,838.722259314405,710.188543115886,39,32,12,582,665,590.270646656326,1061.42901621951,413.11073443528,819.248816459362,,6215.14129102533,1367.95988722111,7628.02940612393,0.00151346729772126
pw.1563,pw.1551,848.161259611857,558.125733897896,596.857652996368,4556.59154716636,0.998439537117717,0.66152683875472,0.000282171081389637,13.6759161767907,4.60555088761017,2.96944198653446,838.722259312005,708.277466434849,37,39,14,575,665,630.532331990082,1109.7770368881,400.909623412528,751.884917222859,,3992.03484869013,2297.22091268547,8109.60642049993,0.0010564485287228
pw.2642,pw.1866,566.447997449802,836.663195015085,14043.2232344914,0.001,0.19894884669836,0.979528485338116,1.15667075382514e-07,13.8931487024679,2.2884232520783,6.07105730543963,835.341691107617,820.115294482943,24,25,12,604,665,368.968015714754,824.31468793358,595.175730475085,1136.05051221319,7169.82434326789,25440.2764723484,,7687.83199452518,5.41321912790165e-06
pw.2642,pw.735,824.046582663646,712.305631415671,1120.33203842243,5210.53852462644,0.997297501641042,0.59564427706478,0.00201206863189374,10.854591983071,3.44386771177242,3.15186089929238,835.341691107576,816.069090539726,26,46,10,583,665,571.46095781485,1139.01430060673,526.237420798598,937.504155034451,,5328.98497401335,2046.99579018301,10552.2559422701,0.00405755310104912
pw.2642,pw.686,849.551661571937,719.786694481212,469.522124796421,4901.96079396233,0.996291121998063,0.66552318431371,0.0181487118429035,8.01615263858573,2.84816731980377,2.81449498519561,835.341691104298,833.917088131796,28,38,8,591,665,596.444208576273,1164.47059167583,514.558544090052,973.421998361495,,4612.69892225208,1953.2214377491,10035.9296224414,0.0217227548400993
pw.2642,pw.1211,755.597108986663,723.752745723614,2739.12874894371,4000.84381775137,0.877226522081135,0.71067168661931,0.000584127214162262,11.9702163756637,3.5582921124199,3.36403420446645,835.341691102757,795.588431403208,25,47,11,582,665,509.917791206325,1065.46828130512,539.124232548883,945.391358017282,,7202.62118658749,936.5895742622,9076.98172450426,0.00164681648330083
pw.2642,pw.444,793.440194993921,713.40075715569,2447.44727255603,3753.61388089,0.972205012862382,0.901282170692624,0.0126954740386021,7.8430513981117,2.34227644326468,3.34847384076493,835.341691103415,785.018880612667,29,32,7,597,665,547.39271039687,1101.48697130499,496.391736703369,984.66696078753,,8379.95044347029,453.815096624699,9567.8624714642,0.0164283119547719
