variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
APC,ZNF536,783.508493327524,292.073438078097,10019.3354037927,1630.53977439228,0.901799843805459,0.982455210835314,0.0844915356944773,2.23440758002364,0.355020544806307,6.29374162343955,928.59545356217,313.132526083257,6,6,2,190,204,315.228319321948,1565.19501020358,123.087499772996,564.292852759913,,45270.3431209393,,13311.737551131
APOB,ARID1A,350.92542208076,508.356194255158,2653.93590178088,0.001,0.930183835161757,0.977775340838791,0.34827667761415,1.89179213383666,0.62372713389618,3.03304446933288,410.700871896361,497.143970420967,10,12,2,251,275,175.825464635963,615.579965964012,286.35473763046,823.1708245296,431.157644228875,8750.93384864228,,6658.87022501213
APOB,ARID1B,401.601692330196,540.761504652981,1085.90579057157,5774.50582756438,0.995763252577711,0.901271659831887,0.143114120966135,2.09433149622801,0.413482368720403,5.0651047170628,410.700871894572,643.302004240233,10,7,2,256,275,209.292266694944,683.028942496542,233.2749555475,1040.41673475363,,11588.8360540809,,22447.5697734883
APOB,ARID2,382.694545723906,956.757431081203,2044.21182146211,0.001,0.900271804279677,0.971794569685102,0.701346203255032,1.08120159375099,0.454096800938143,2.38099363729777,410.70087189589,935.095676300472,11,9,1,254,275,198.70347367368,655.493657718837,479.36989770945,1678.29500191924,114.636641628711,9658.45184978575,,13826.4504123988
APOB,ASTN1,414.788744147778,164.940708140808,0.001,3203.46015091118,0.994865627042813,0.950444453988523,0.0937330744080474,2.11731428026291,0.346623480425918,6.10839830487315,410.700871896361,226.521752050071,10,5,2,258,275,222.102233472563,695.734207374656,59.1450462066491,354.53520021593,,13691.2376732288,509.566013983174,11271.7734106187
APOB,ATM,346.928616241041,597.557182513968,4689.8117776094,0.001,0.903530452322707,0.984867726398506,0.147728428100565,1.99772531492493,0.405330830639366,4.92862907016901,410.700871895818,585.09918575807,10,7,2,256,275,173.828604274502,608.552996897088,287.124637943512,1077.33390439167,749.58333067607,16340.5606782836,,12786.8896937968
APOB,BAP1,411.857848750007,58.3239880897453,0.001,2600.76783910686,0.989765696013066,0.807118832601672,0.167346804882154,0.959511470395452,0.0883655745025953,10.8584307384011,410.700871895556,114.140560941393,11,1,1,262,275,220.535864869157,690.809801009316,3.32788207063361,256.810436839388,,76577.5458826395,146.176144586754,12160.3465811682
APOB,BRAF,410.664260066655,0.001,4325.66507061469,19215.8863823749,0.999999030878833,1,0.00184877628192192,1.91950144389246,0.08975609484668,21.3857504292195,410.700871893662,401.38462245254,10,0,2,263,275,219.897918595555,688.796924427347,,484.967258250095,,,3099.14493293552,64847.7858479949
APOB,BRCA2,412.665726926626,269.618120035622,0.001,12372.9329673358,0.990700211844226,0.856786296996113,0.0278881644066355,1.90599590982378,0.180547656060403,10.5567469077866,410.700871896746,528.276405537479,10,2,2,261,275,220.967804015257,692.166977211918,44.8321317493921,832.586275792717,,32476.2537039012,1995.92755757302,41732.4157968032
APOB,CDH8,413.184925320704,93.0370260611268,0.001,3028.46494518409,0.993497442821876,0.906358956231418,0.0450922801028339,2.12359754364092,0.251827243984057,8.4327553684992,410.700871893829,152.130479668095,10,3,2,260,275,221.243905709433,693.033458781078,23.1362885079161,241.271855828983,,22307.5236568775,478.675210253696,10861.9088299248
APOB,CSMD3,280.218085180945,645.164715809256,5491.16845498353,0.001,0.950929492214423,0.98544217344757,0.00974456309326746,4.14438581344347,0.740677510358153,5.59539847705037,410.700871895362,634.868425784977,8,12,4,251,275,128.045779034023,521.663826764436,378.384987376978,1015.02536191599,1638.70754426352,13940.1311395339,,12000.2963333478
APOB,CTNNA2,414.760782753675,151.054123923544,0.001,3009.49618014929,0.993041846768334,0.917410526177649,0.0894057014500445,2.15130812021196,0.345000358649339,6.2356692283864,410.700871895148,207.55519695245,10,5,2,258,275,222.087123604726,695.686760742025,54.1658253163325,324.682936343267,,13701.5958268366,478.926018600924,10585.8256710579
APOB,CUBN,405.203787851306,97.5147300347345,1761.65759233578,9830.17563990692,0.997755427790036,0.633396105564413,7.81993846923997e-05,4.17704657222395,0.290199043142004,14.3937296518927,410.700871896571,260.554760557054,8,2,4,261,275,213.693330093259,684.543874092482,16.2545757885712,299.469706644878,,45897.550620031,2569.99317187665,27512.6972700259
APOB,DMXL1,344.978838828419,1309.33949693909,7615.28086677017,0.001,0.879445946152653,0.988193324135674,0.0674043307817939,1.93483033754163,0.267546035772445,7.23176604712342,410.700871896746,1281.33893192669,10,4,2,259,275,172.851702686682,605.11866807217,520.38926623648,2653.37875698726,1182.80577437081,29886.6813865858,,40496.2529694578
