variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
ERBB4,NRAS,153.844722039302,4713.01563649221,0.001,0.001,0.80151253331386,0.824918644224231,0.661193000780528,1.53837769278214e-06,0.444849443288706,3.45819853433815e-06,151.584124952224,4680.45591153338,15,28,0,887,930,88.5296636930554,245.355237880454,3175.80084476299,6680.7766745983,,1339.81893567628,,47876.2476314987
ERBB4,PBRM1,154.928413512945,775.403682823302,0.001,3198.61110743921,0.941811538833544,0.837855973290567,0.768184884022487,1.15742878914863,0.592197930780097,1.95446273786191,151.584124952697,793.894769761806,14,32,1,883,930,89.1524973914974,247.086154802277,536.815833821535,1075.99377800646,,1511.59392873529,180.02798343845,14854.3269141096
ERBB4,PIK3CA,155.449722850893,991.816595942969,0.001,3248.73792534371,0.853011730281668,0.890749227770066,0.854234487439894,1.17633616375068,0.746716383880351,1.57534532406773,151.584124953337,1008.20815976167,14,42,1,873,930,89.452317207337,247.91807157123,721.278430324829,1322.80584779624,,1323.25681967289,182.940137326437,15067.4537937849
ERBB4,POLE,152.810315452149,261.393008697748,0.001,5845.26071007101,0.982757807121817,0.682385962672512,0.0578494338034906,2.27143087383797,0.257518283748752,8.82046447643342,151.584124952766,299.668378359652,13,13,2,902,930,87.9336165179656,243.701424845279,143.792708937,430.321024101471,,4863.60851624549,948.113013342758,19352.3225120065
ERBB4,PTPRT,152.428995770366,88.4787442594869,0.001,2511.04473883512,0.999584880382069,0.852976890795799,0.0398663511424618,2.2920364381174,0.216316683658181,10.5957450870466,151.584124952026,105.480497371137,13,10,2,905,930,87.7143619634562,243.092262318237,44.3335834289434,155.18490251674,,7382.20129013,406.031537073157,8386.6704720152
ERBB4,RASA1,153.371918822981,360.038636033785,0.001,2595.11824909574,0.97899326645524,0.857760871189099,0.572053597970566,1.13999403503969,0.346779532752196,3.28737404422976,151.584124952048,377.226423277099,14,18,1,897,930,88.2547840546987,244.593971497453,218.245190823975,552.85136314117,,2888.30771826691,145.83737641009,12178.0290053656
ERBB4,ROS1,146.64158399588,192.874398098555,1087.11598934315,1084.80398886383,1,0.993694576264877,0.365201089156219,1.12930836351681,0.191242358014179,5.90511628931641,151.584124952671,199.397233907212,14,10,1,905,930,82.8905819759867,236.582330106336,97.5857960833382,335.213191841013,,8030.50321237216,,10010.3431584605
ERBB4,SF3B1,153.606163224546,785.868491794305,0.001,0.001,0.820463065698828,0.836366632885713,0.68621814695233,1.63794486459723e-06,0.40855127431124,4.00915372827701e-06,151.584124952224,779.739661391133,15,23,0,892,930,88.3923460464946,244.974521488923,506.868809347708,1152.22844031927,,1500.69793533299,,8635.70742043406
ERBB4,SMAD4,154.088522928446,690.128129004157,0.001,0.001,0.78293112686072,0.81338011302232,0.63683397335193,1.80686275421359e-06,0.440525134902417,4.10161103432573e-06,151.584124952332,684.617138423076,15,26,0,889,930,88.6694822249364,245.745341673445,457.68954411588,990.44984724456,,1215.1742059593,,6534.55442568421
ERBB4,TP53,117.802576080544,635.794769105554,591.790812948676,2657.60387030468,0.942980880175372,0.961305778251356,0.00981620299586552,7.52643164966978,2.31042722637198,3.25759303896726,151.584124952284,646.062753212095,8,132,7,783,930,56.1989350544014,209.812582734676,534.162829748035,749.494316874335,31.5528953504424,1522.98972539625,,9026.89830182485
