variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
DNAH5,FBN2,330.614564753407,203.252114953565,0.001,0.001,0.922049452274423,0.943066350695425,0.869572068319436,6.71901155923586e-07,0.160035617932709,4.19844759937194e-06,325.220922393112,199.269379295554,5,3,0,117,125,118.543204646633,710.749957927539,50.5421648800328,527.146844955529,,9213.68627125094,,7283.3233495051
DNAH5,FBXW7,325.666432094459,0.001,3637.10409939003,22732.1002698473,0.999995851205993,0.46669325918861,0.0338982183972037,1.24277972747024,0.0507338730766707,24.4960546495655,325.220922394369,372.542639923518,4,0,1,120,125,116.780307653292,700.028419290843,,857.401749294898,,,1240.18862871296,123867.34730517
DNAH5,FGFR2,,,,,,,,,,,,,5,0,0,120,125,,,,,,,,
DNAH5,GLI3,330.059919482944,100.405789090683,0.001,0.001,0.929562625743353,0.962955876750619,0.895138038583324,6.94437635451618e-07,0.101791783515088,6.8221384032306e-06,325.220922393112,98.5093632341326,5,2,0,118,125,118.345153838948,709.547880828079,16.6945765515971,310.076669200142,,10487.7485651672,,5527.36969010695
DNAH5,GNAS,346.318494164733,1746.56084546671,0.001,0.001,0.733275136711971,0.881238778941209,0.646319313841564,5.77275695922558e-07,0.299733807129996,1.92596124357834e-06,325.220922393853,1708.3044476425,5,6,0,114,125,124.137101282187,744.917346485562,693.92920802539,3541.34949501507,,2177.93330971631,,28680.7654116467
DNAH5,HMCN1,335.507268128632,299.856201637975,0.001,0.001,0.857820373148147,0.896515917524759,0.76911474863811,8.39557001096163e-07,0.246732473039257,3.40270168233017e-06,325.220922393112,293.204526086382,5,5,0,115,125,120.284672059937,721.404778731672,107.506257292041,644.715477050387,,4629.34089013829,,5656.43355548126
DNAH5,HYDIN,339.032962545771,555.104072925731,0.001,0.001,0.814404616300334,0.883038723447772,0.719238310838792,8.28526398723682e-07,0.319167118380017,2.5959014917608e-06,325.220922393112,543.342517181346,5,6,0,114,125,121.54698279454,729.004432423089,220.5707000883,1125.3712591721,,3299.80644421638,,9319.37581373417
DNAH5,IDH2,,,,,,,,,,,,,5,0,0,120,125,,,,,,,,
DNAH5,KMT2C,260.851326205102,280.079529195681,21113.7899857325,0.001,0.575334819436846,0.98403641879243,0.0848781150380735,1.25955182062534,0.0918403454776504,13.714580602616,325.220922394377,275.51368451427,4,1,1,119,125,80.9765002522676,606.045371893187,46.5699037433525,864.914429044573,1022.35602470362,375955.662172384,,24076.8321028236
DNAH5,KRAS,350.661646631907,12980.4157231053,0.001,0.001,0.689441064445876,0.727021952161205,0.501462199306087,1.00609058083234e-06,0.603620096195085,1.66676124134075e-06,325.220922394456,12694.5779238251,5,15,0,105,125,125.707252982361,754.097382760381,7464.86488803174,20719.8680088984,,1779.56349999,,82648.453597756
